contract_id,registry_id,customer_name,customer_inn,customer_kpp,budget_level,budget_name,extra_budget_source,purchase_method,notice_number,supplier_selection_result_date,basis_document_details,contract_date,contract_number,contract_subject,contract_price,budget_code,kosgu,kvr,ikz,supplier_name,supplier_inn,supplier_kpp,last_update_datetime,contract_execution_date
2395,3057100502824000003,"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ТРАНСПОРТА,СВЯЗИ И ДОРОЖНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ГОРОДА МАХАЧКАЛЫ""",0571005028,057101001,Местный бюджет,"Бюджет Муниципального Образования городской округ ""город Махачкала""",,Электронный аукцион,0303300064724000048,2024-05-23,"Протокол подведения итогов определения поставщика (подрядчика, исполнителя) № ИЭА1 от 23.05.2024 00:00:00",2024-06-03,1,"Перемещение и временное хранение бесхозяйных, брошенных, в том числе разукомплектованных, транспортных средств на территории города Махачкалы",1870000.0,049-0113-9610009203-244,,244,243057100502805710100100030025221244,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОРСПЕЦЭВАКУАЦИЯ""",0572033229,057201001,2025-06-19 17:05:00,2024-12-31
2396,3057201281424000010,"АДМИНИСТРАЦИЯ ВНУТРИГОРОДСКОГО РАЙОНА ""СОВЕТСКИЙ РАЙОН"" ГОРОДА МАХАЧКАЛЫ",0572012814,057201001,Местный бюджет,"Бюджет Муниципального Образования внутригородского района ""Советский район"" города Махачкалы",,Электронный аукцион,0803300243624000004,2024-05-22,,2024-06-03,SOV_04/2024,"Изготовление типографской продукции для нужд Администрации внутригородского района ""Советский район"" г. Махачкалы",352943.41,"004-0113-9610009203-244,004-0113-3600007950-244,004-0113-1П00007950-244,004-0603-1830099990-244,004-0113-1200007950-244",,244 244 244 244 244,243057201281405720100100100011812244,СУЛТАНОВ МАГОМЕДОВИЧ АРСЕН,053801361951,,2024-09-19 13:57:00,2024-12-31
2397,3051800231024000004,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ОТДЕЛ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА И ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА"" КУЛИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА",0518002310,051801001,,,Средства бюджетных учреждений,Открытый конкурс в электронной форме,0103200008424001140,2024-05-24,"Протокол подведения итогов определения поставщика (подрядчика, исполнителя) № ИЭОК2 от 24.05.2024",2024-06-04,0103200008424001140,Дорога автомобильная с усовершенствованным капитальным типом дорожного покрытия асфальтирование ул Гагарина с Вачи,3746697.0,,,243,243051800231005180100100080014211243,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОНОЛИТ-ГРУПП""",0521016345,052101001,2024-12-11 11:03:00,2024-12-31
2398,3051901313924000002,"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ""КУРАХСКИЙ РАЙОН"" РЕСПУБЛИКИ ДАГЕСТАН",0519013139,051901001,Местный бюджет,"Бюджет муниципального образования ""Курахский район"" Республики Дагестан",,Электронный аукцион,0103200008424002169,2024-05-24,"Протокол подведения итогов определения поставщика (подрядчика, исполнителя) № ИЭА1 от 24.05.2024 00:00:00",2024-06-04,0103200008424002169,Услуги по покупке и продаже жилых зданий и занимаемых ими земельных участков,1270260.0,001-1004-22500R0820-412,,412,243051901313905190100100070016810412,Рахметуллаева Рамазановна Зумрият,051900513200,,2024-08-22 08:51:00,2024-12-30
2399,3052200907624000026,"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ""КАРАБУДАХКЕНТСКИЙ РАЙОН""",0522009076,052201001,Местный бюджет,"БЮДЖЕТ МУНИЦИПАЛЬНОГО РАЙОНА ""КАРАБУДАХКЕНТСКИЙ РАЙОН""",,Открытый конкурс в электронной форме,0103200008424002034,2024-05-24,"Протокол подведения итогов определения поставщика (подрядчика, исполнителя) № ИЭОК1 от 24.05.2024 00:00:00",2024-06-04,0103200008424002034,Ремонт дорожного покрытия ул. Магистральная в п. Манас Карабудахкентского района,2869082.0,001-0409-1530020760-244,,244,243052200907605220100100110014211244,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦИАЛИЗИРОВАННОЕ СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ""",0562073335,057201001,2024-07-29 09:50:00,2024-09-30
2400,3052200907624000027,"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ""КАРАБУДАХКЕНТСКИЙ РАЙОН""",0522009076,052201001,Местный бюджет,"БЮДЖЕТ МУНИЦИПАЛЬНОГО РАЙОНА ""КАРАБУДАХКЕНТСКИЙ РАЙОН""",,Открытый конкурс в электронной форме,0103200008424002041,2024-05-24,"Протокол подведения итогов определения поставщика (подрядчика, исполнителя) № ИЭОК1 от 24.05.2024 00:00:00",2024-06-04,0103200008424002041,Ремонт дорожного покрытия (бетонирование) ул. Нефтяников в п. Ачису Карабудахкентского района,232277.0,001-0409-1530020760-244,,244,243052200907605220100100130014211244,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИР""",0522019042,052201001,2024-11-28 09:27:00,2024-09-30
2401,3053400374524000014,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЕДИНАЯ СЛУЖБА ЗАКАЗЧИКА""",0534003745,054401001,Местный бюджет,"Бюджет Муниципального Образования ""Хасавюртовский район"" Республики Дагестан",,"Открытый конкурс в электронной форме на проведение работ по строительству, реконструкции, кап. ремонту, сносу объекта кап. строительства в соответствии с п. 8 ч. 1 ст. 33 Закона № 44-ФЗ",0803600001424000021,2024-05-24,,2024-06-04,08036000014240000210001,Капитальный ремонт дороги по ул. Гвардейская в с. Цияб-Ичичали Хасавюртовского района РД,7182491.0,001-0409-04000101Д0-243,,243,243053400374505440100100240244211243,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕГАСТРОЙ""",0544015556,054401001,2024-09-20 10:15:00,2024-07-14
2402,3054602098524000008,"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ""КИЗИЛЮРТОВСКИЙ РАЙОН""",0546020985,054601001,Местный бюджет,"Бюджет муниципального района ""Кизилюртовский район"" Республики Дагестан",,Открытый конкурс в электронной форме,0103200008424002003,2024-05-23,"Протокол подведения итогов определения поставщика (подрядчика, исполнителя) № ИЭОК1 от 23.05.2024 00:00:00",2024-06-04,08-39в/24,Капитальный ремонт улицы Камиля Умарова с. Зубутли Миатли Кизилюртовского района РД,2264700.0,001-0409-1540520760-243,,243,243054602098505460100100070014211243,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "" ПРОГРЕСС ""А""",0516009857,051601001,2024-11-13 12:05:00,2024-10-30
2403,3054700308324000008,"АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ""ГОРОД КИЗЛЯР""",0547003083,054701001,Местный бюджет,Местный бюджет г. Кизляр,,Электронный аукцион,0103200008424002271,2024-05-24,"Протокол подведения итогов определения поставщика (подрядчика, исполнителя) № ИЭА1 от 24.05.2024 00:00:00",2024-06-04,01032000084240022710001,"Приобретение жилого помещения в муниципальную собственность для обеспечения жильем лиц из числа детей-сирот и детей, оставшихся без попечения родителей",2310000.0,001-1004-16203R0820-412,,412,243054700308305470100100240026810412,Магомедова Ахмедовна Патимат,051705997116,,2024-07-10 14:44:00,2024-06-14
2404,3055200493524000002,"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""СЕЛЬСОВЕТ ""КОРКМАСКАЛИНСКИЙ""",0552004935,055201001,Местный бюджет,"Бюджет Муниципального Образования ""сельсовет Коркмаскалинский"" Кумторклинский район Республики Дагестан",,Электронный аукцион,0303300008124000001,2024-05-24,"Протокол подведения итогов определения поставщика (подрядчика, исполнителя) № ИЭА1 от 24.05.2024 00:00:00",2024-06-04,0001_2024,Ремонт улично-дорожной сети в с. Коркмаскала Кумторкалинского района РД по ул. Алжанбекова и Мамаева,6420694.06,001-0409-3741100042-244,,244,243055200493505520100100010014211244,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ХОЛДИНГОВАЯ КОМПАНИЯ ""АЛМАЛИЯ""",0572026768,057201001,2024-09-18 20:38:00,2024-08-31
2405,3055400487424000005,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА Г. КАСПИЙСКА""",0554004874,055401001,Местный бюджет,"Бюджет Муниципального Образования городской округ ""город Каспийск"" Республики Дагестан",,Открытый конкурс в электронной форме,0103200008424001186,2024-05-22,"Протокол подведения итогов определения поставщика (подрядчика, исполнителя) № ИЭОК2 от 22.05.2024 00:00:00",2024-06-04,1186_2024,Капитальный ремонт дорог г. Каспийск,75391643.0,132-0409-1540320762-243,,243,243055400487405540100100020014211243,"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""УПРАВЛЕНИЕ МАГИСТРАЛЬНЫМИ ДОРОГАМИ Г. МАХАЧКАЛЫ""",0560029443,057201001,2025-01-21 12:02:00,2024-12-01
2406,3056003002224000075,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ДЕПАРТАМЕНТ СОЦИАЛЬНОГО ПИТАНИЯ ГОРОДА МАХАЧКАЛЫ""",0560030022,057201001,Местный бюджет,"Бюджет Муниципального Образования городской округ ""город Махачкала""",,Открытый конкурс в электронной форме,0303300064724000045,2024-05-24,"Протокол подведения итогов определения поставщика (подрядчика, исполнителя) № ИЭОК1 от 24.05.2024 00:00:00",2024-06-04,К23-24М,"Смеси сушеных фруктов (сухой компот); Печенье сладкое; Вафли и облатки вафельные; Пряники; Горох, консервированный без уксуса или уксусной кислоты (кроме готовых блюд из овощей)",6900000.0,"027-0701-П100042099-244,027-0702-П100042299-244,027-0702-П100042199-244",,244 244 244,243056003002205720100100200010000244,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАССВЕТ""",0536015182,050201001,2024-12-28 11:08:00,2024-12-31
2407,3056003002224000076,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ДЕПАРТАМЕНТ СОЦИАЛЬНОГО ПИТАНИЯ ГОРОДА МАХАЧКАЛЫ""",0560030022,057201001,Местный бюджет,"Бюджет Муниципального Образования городской округ ""город Махачкала""",,Открытый конкурс в электронной форме,0303300064724000046,2024-05-23,"Протокол подведения итогов определения поставщика (подрядчика, исполнителя) № ИЭОК1 от 23.05.2024 00:00:00",2024-06-04,К22-24М,"Масло подсолнечное и его фракции рафинированные, но не подвергнутые химической модификации; Чай черный (ферментированный) в упаковках массой не более 3 кг",3000000.0,"027-0701-П100042099-244,027-0702-П100042299-244,027-0702-П100042199-244",,244 244 244,243056003002205720100100190010000244,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАССВЕТ""",0536015182,050201001,2024-12-27 14:06:00,2024-12-31
